date,sales,dollar_vol,avg_price,med_price,total_listings,month_inventory,county
2014-03-01,143,20315143,142064,119500,,,Jefferson
2014-04-01,145,19647118,135497,119000,,,Jefferson
2014-05-01,179,24946480,139366,119900,,,Jefferson
2014-06-01,183,25852723,141272,124000,,,Jefferson
2014-07-01,159,25437948,159987,135000,,,Jefferson
2014-08-01,181,26012219,143714,131000,,,Jefferson
2014-09-01,161,24962289,155045,123600,,,Jefferson
2014-10-01,169,26688635,157921,129250,,,Jefferson
2014-11-01,141,19238874,136446,118500,,,Jefferson
2014-12-01,161,23708584,147258,119000,,,Jefferson
2015-01-01,113,15468632,136891,100000,978.0,6.3,Jefferson
2015-02-01,147,20618828,140264,116000,926.0,5.9,Jefferson
2015-03-01,189,28446125,150509,129500,919.0,5.7,Jefferson
2015-04-01,173,25918635,149819,122000,929.0,5.7,Jefferson
2015-05-01,193,28557560,147967,129450,930.0,5.7,Jefferson
2015-06-01,224,36587593,163337,138625,930.0,5.5,Jefferson
2015-07-01,211,35805695,169695,136500,932.0,5.4,Jefferson
2015-08-01,191,28536928,149408,127950,929.0,5.4,Jefferson
2015-09-01,210,33292671,158537,129900,888.0,5.0,Jefferson
2015-10-01,188,26424618,140556,128000,833.0,4.7,Jefferson
2015-11-01,138,21984036,159305,130500,807.0,4.5,Jefferson
2015-12-01,185,28614632,154674,129500,693.0,3.8,Jefferson
2016-01-01,136,17685241,130039,117500,659.0,3.6,Jefferson
2016-02-01,148,21815470,147402,119900,648.0,3.6,Jefferson
2016-03-01,178,27349352,153648,132750,673.0,3.7,Jefferson
2016-04-01,177,26670683,150682,128000,639.0,3.5,Jefferson
2016-05-01,179,28288818,158038,131500,622.0,3.4,Jefferson
2016-06-01,187,32786390,175328,147000,668.0,3.8,Jefferson
2016-07-01,163,25001714,153385,134000,709.0,4.1,Jefferson
2016-08-01,224,36403503,162516,135000,673.0,3.8,Jefferson
2016-09-01,185,27751106,150006,125000,684.0,3.9,Jefferson
2016-10-01,178,29324681,164745,140500,679.0,3.9,Jefferson
2016-11-01,149,22130624,148528,135000,640.0,3.7,Jefferson
2016-12-01,153,23702569,154919,124900,608.0,3.5,Jefferson
2017-01-01,153,23581315,154126,128000,626.0,3.6,Jefferson
2017-02-01,150,21976845,146512,134950,608.0,3.5,Jefferson
2017-03-01,178,25477656,143133,122000,629.0,3.6,Jefferson
2017-04-01,158,26796661,169599,132700,651.0,3.8,Jefferson
2017-05-01,206,34184547,165944,150000,677.0,3.9,Jefferson
2017-06-01,221,37292912,168746,144950,694.0,3.9,Jefferson
2017-07-01,202,35586690,176172,151250,717.0,4.0,Jefferson
2017-08-01,140,22670564,161933,148168,729.0,4.2,Jefferson
2017-09-01,217,38823153,178909,154660,607.0,3.5,Jefferson
2017-10-01,211,33937054,160839,135000,571.0,3.2,Jefferson
2017-11-01,205,32051970,156351,132500,557.0,3.0,Jefferson
2017-12-01,222,34508546,155444,137500,483.0,2.6,Jefferson
2018-01-01,171,25336484,148167,126000,483.0,2.5,Jefferson
2018-02-01,149,24121785,161891,128000,466.0,2.5,Jefferson
2018-03-01,210,32843737,156399,140500,436.0,2.3,Jefferson
2018-04-01,215,35232983,163874,148000,472.0,2.4,Jefferson
2018-05-01,203,33671464,165869,145000,531.0,2.7,Jefferson
2018-06-01,193,32677544,169314,142500,548.0,2.8,Jefferson
2018-07-01,214,36227594,169288,150000,563.0,2.9,Jefferson
2018-08-01,245,45020546,183757,156000,615.0,3.0,Jefferson
2018-09-01,209,33089935,158325,145000,625.0,3.1,Jefferson
2018-10-01,208,32954542,158435,139900,655.0,3.2,Jefferson
2018-11-01,167,28910863,173119,159500,674.0,3.4,Jefferson
2018-12-01,155,27527351,177596,159950,636.0,3.3,Jefferson
2019-01-01,137,23466180,171286,140000,651.0,3.4,Jefferson
2019-02-01,160,25163429,157271,150500,644.0,3.3,Jefferson
2019-03-01,209,35020692,167563,148000,679.0,3.5,Jefferson
2019-04-01,225,38976143,173227,157500,672.0,3.5,Jefferson
2019-05-01,217,42430802,195534,159900,682.0,3.5,Jefferson
2019-06-01,207,37820777,182709,171000,711.0,3.6,Jefferson
2019-07-01,202,35404402,175269,145000,716.0,3.7,Jefferson
2019-08-01,235,42554177,181082,157000,744.0,3.8,Jefferson
2019-09-01,162,28712120,177235,162250,741.0,3.9,Jefferson
2019-10-01,178,33735219,189524,170000,746.0,4.0,Jefferson
2019-11-01,170,33346490,196156,160135,734.0,3.9,Jefferson
2019-12-01,211,39200383,185784,159990,660.0,3.4,Jefferson
2020-01-01,168,29983156,178471,145000,647.0,3.3,Jefferson
2020-02-01,167,27821695,166597,145650,616.0,3.1,Jefferson
2020-03-01,180,32137130,178540,159900,622.0,3.2,Jefferson
2020-04-01,147,26963022,183422,163000,663.0,3.5,Jefferson
2020-05-01,180,31490400,174947,165000,661.0,3.6,Jefferson
2020-06-01,220,44275887,201254,181512,688.0,3.7,Jefferson
2020-07-01,245,45385953,185249,170000,710.0,3.8,Jefferson
2020-08-01,199,38380055,192865,174900,683.0,3.7,Jefferson
2020-09-01,216,43900640,203244,178698,650.0,3.4,Jefferson
2020-10-01,194,38460572,198250,186212,656.0,3.4,Jefferson
2020-11-01,186,37250120,200269,187950,628.0,3.3,Jefferson
2020-12-01,232,45493193,196091,180800,583.0,3.0,Jefferson
2021-01-01,153,29990478,196016,168800,554.0,2.9,Jefferson
2021-02-01,145,27460574,189383,169900,515.0,2.7,Jefferson
2021-03-01,230,46161422,200702,189450,448.0,2.3,Jefferson
2021-04-01,219,47557506,217158,188000,395.0,2.0,Jefferson
2021-05-01,231,49310987,213467,185400,375.0,1.8,Jefferson
2021-06-01,264,58260846,220685,200000,433.0,2.1,Jefferson
2021-07-01,267,61438357,230106,195000,481.0,2.3,Jefferson
2021-08-01,212,43639342,205846,190000,508.0,2.4,Jefferson
2011-01-01,85,9730204,114473,92250,,,Johnson
2011-02-01,75,8220305,109604,99500,,,Johnson
2011-03-01,128,14959158,116868,103000,,,Johnson
2011-04-01,121,12288285,101556,90000,,,Johnson
2011-05-01,115,12489836,108607,108213,,,Johnson
2011-06-01,142,16713090,117698,107000,,,Johnson
2011-07-01,110,13126024,119327,104250,,,Johnson
2011-08-01,144,19382762,134603,124850,,,Johnson
2011-09-01,107,14658038,136991,110000,,,Johnson
2011-10-01,98,11497874,117325,97000,,,Johnson
2011-11-01,93,9654028,103807,94900,,,Johnson
2011-12-01,115,14172546,123240,100000,,,Johnson
2012-01-01,77,7299114,94794,72000,,,Johnson
2012-02-01,90,10252388,113915,98950,,,Johnson
2012-03-01,140,19639626,140283,114675,,,Johnson
2012-04-01,110,13122228,119293,104150,,,Johnson
2012-05-01,152,19076261,125502,103500,,,Johnson
2012-06-01,147,17113588,116419,103750,,,Johnson
2012-07-01,133,17579955,132180,117000,,,Johnson
2012-08-01,145,18707108,129015,114950,,,Johnson
2012-09-01,131,15879219,121215,112000,,,Johnson
2012-10-01,140,16445862,117470,108700,,,Johnson
2012-11-01,116,14660419,126383,112500,,,Johnson
2012-12-01,118,16086635,136327,121325,,,Johnson
2013-01-01,101,12757927,126316,113187,,,Johnson
2013-02-01,117,15633222,133617,124475,,,Johnson
2013-03-01,160,22215679,138848,115000,,,Johnson
2013-04-01,158,21896222,138584,125000,,,Johnson
2013-05-01,154,19860881,128967,105500,,,Johnson
2013-06-01,141,20168603,143040,133500,,,Johnson
2013-07-01,147,21792332,148247,135000,,,Johnson
2013-08-01,199,28639140,143915,129900,,,Johnson
2013-09-01,147,20201974,137428,126500,,,Johnson
2013-10-01,139,18551545,133464,126250,,,Johnson
2013-11-01,133,19759045,148564,130000,,,Johnson
2013-12-01,148,21089209,142495,126000,,,Johnson
2014-01-01,126,17265020,137024,114625,,,Johnson
2014-02-01,136,19423994,142823,126050,,,Johnson
2014-03-01,154,21582346,140145,129450,,,Johnson
2014-04-01,179,25704431,143600,128000,,,Johnson
2014-05-01,208,33431363,160728,145000,,,Johnson
2014-06-01,205,34010802,165906,145000,,,Johnson
2014-07-01,198,33743995,170424,149500,,,Johnson
2014-08-01,218,35018888,160637,145000,,,Johnson
2014-09-01,173,26504614,153206,140250,,,Johnson
2014-10-01,155,22873952,147574,135000,,,Johnson
2014-11-01,133,20739636,155937,140000,,,Johnson
2014-12-01,163,27309233,167541,157500,,,Johnson
2015-01-01,108,17975137,166436,132500,541.0,3.2,Johnson
2015-02-01,129,19409951,150465,138400,487.0,2.9,Johnson
2015-03-01,172,26904091,156419,138000,496.0,2.9,Johnson
2015-04-01,171,27551635,161121,146000,494.0,2.9,Johnson
2015-05-01,203,35275442,173771,142000,483.0,2.9,Johnson
2015-06-01,209,35089241,167891,145000,492.0,2.9,Johnson
2015-07-01,225,37585299,167046,157000,541.0,3.2,Johnson
2015-08-01,210,37606289,179078,158950,509.0,3.0,Johnson
2015-09-01,196,34593322,176497,159750,503.0,2.9,Johnson
2015-10-01,186,34265411,184223,164450,500.0,2.9,Johnson
2015-11-01,137,23404199,170834,160000,504.0,2.9,Johnson
2015-12-01,167,29411359,176116,154500,459.0,2.6,Johnson
2016-01-01,122,21653513,177488,143350,446.0,2.5,Johnson
2016-02-01,162,29090735,179572,156000,443.0,2.5,Johnson
2016-03-01,204,36277392,177830,162000,411.0,2.2,Johnson
2016-04-01,206,37207064,180617,168000,436.0,2.3,Johnson
2016-05-01,227,41895958,184564,175000,402.0,2.1,Johnson
2016-06-01,233,45394299,194825,175000,429.0,2.3,Johnson
2016-07-01,232,43370383,186941,173450,445.0,2.3,Johnson
2016-08-01,237,45336961,191295,179900,469.0,2.4,Johnson
2016-09-01,216,40187068,186051,170000,441.0,2.3,Johnson
2016-10-01,187,37154128,198685,175000,465.0,2.4,Johnson
2016-11-01,185,35902953,194070,168250,447.0,2.3,Johnson
2016-12-01,169,31396675,185779,162000,415.0,2.1,Johnson
2017-01-01,127,23668726,186368,164900,425.0,2.1,Johnson
2017-02-01,161,31584119,196175,175000,438.0,2.2,Johnson
2017-03-01,212,40249096,189854,186000,445.0,2.2,Johnson
2017-04-01,205,42491095,207274,185000,451.0,2.3,Johnson
2017-05-01,272,58626283,215538,199450,436.0,2.1,Johnson
2017-06-01,246,50755685,206324,182500,510.0,2.5,Johnson
2017-07-01,220,48325113,219660,204256,563.0,2.8,Johnson
2017-08-01,272,60527286,222527,203250,545.0,2.6,Johnson
2017-09-01,232,48090025,207285,189000,521.0,2.5,Johnson
2017-10-01,212,47203656,222659,190750,521.0,2.5,Johnson
2017-11-01,187,38211955,204342,185000,485.0,2.3,Johnson
2017-12-01,222,47747712,215080,194900,462.0,2.2,Johnson
2018-01-01,139,29504546,212263,190000,478.0,2.2,Johnson
2018-02-01,172,38404049,223279,196954,490.0,2.3,Johnson
2018-03-01,208,47975123,230650,214950,497.0,2.3,Johnson
2018-04-01,260,56806498,218487,195000,506.0,2.3,Johnson
2018-05-01,288,67052618,232822,212500,567.0,2.6,Johnson
2018-06-01,250,57580210,230321,200000,621.0,2.8,Johnson
2018-07-01,255,58760284,230432,215000,627.0,2.8,Johnson
2018-08-01,287,67283034,234436,212900,610.0,2.7,Johnson
2018-09-01,237,55588244,234550,215000,613.0,2.7,Johnson
2018-10-01,199,44967662,225968,198900,621.0,2.8,Johnson
2018-11-01,231,50804334,219932,201000,580.0,2.5,Johnson
2018-12-01,243,55771175,229511,210000,505.0,2.2,Johnson
2019-01-01,124,26505191,213752,192250,539.0,2.3,Johnson
2019-02-01,179,40362438,225488,200000,554.0,2.4,Johnson
2019-03-01,212,49885605,235309,218950,582.0,2.5,Johnson
2019-04-01,241,57364999,238029,215000,597.0,2.6,Johnson
2019-05-01,251,61626878,245525,225000,623.0,2.8,Johnson
2019-06-01,252,63731200,252902,228700,657.0,2.9,Johnson
2019-07-01,270,66028238,244549,229000,674.0,3.0,Johnson
2019-08-01,284,68585748,241499,218500,700.0,3.1,Johnson
2019-09-01,197,47165756,239420,215000,711.0,3.2,Johnson
2019-10-01,212,51115016,241109,228750,705.0,3.1,Johnson
2019-11-01,191,44273896,231801,204000,654.0,3.0,Johnson
2019-12-01,256,64100178,250391,235355,617.0,2.8,Johnson
2020-01-01,152,37968377,249792,230500,621.0,2.8,Johnson
2020-02-01,175,42746824,244268,220000,640.0,2.9,Johnson
2020-03-01,269,65969685,245240,225010,648.0,2.8,Johnson
2020-04-01,194,49309578,254173,227450,673.0,3.0,Johnson
2020-05-01,250,64722089,258888,236900,639.0,2.8,Johnson
2020-06-01,335,87981465,262631,233500,583.0,2.5,Johnson
2020-07-01,352,94046356,267177,240000,552.0,2.3,Johnson
2020-08-01,316,82703721,261721,242165,530.0,2.2,Johnson
2020-09-01,310,86260338,278259,251520,453.0,1.8,Johnson
2020-10-01,323,91568045,283492,260000,417.0,1.6,Johnson
2020-11-01,236,66065681,279939,259702,374.0,1.4,Johnson
2020-12-01,287,78885334,274862,251000,352.0,1.3,Johnson
2021-01-01,187,49554798,264999,240000,343.0,1.3,Johnson
2021-02-01,196,54669508,278926,264178,275.0,1.0,Johnson
2021-03-01,275,79596619,289442,258600,261.0,1.0,Johnson
2021-04-01,258,77168054,299101,270000,285.0,1.0,Johnson
2021-05-01,245,75880197,309715,285000,259.0,0.9,Johnson
2021-06-01,275,87076093,316640,299232,354.0,1.3,Johnson
2021-07-01,284,88012234,309902,285000,409.0,1.5,Johnson
2021-08-01,338,108593577,321283,295000,360.0,1.3,Johnson
2011-01-01,64,7578956,118421,117995,,,Kaufman
2011-02-01,63,7672050,121779,112900,,,Kaufman
2011-03-01,102,10520751,103145,101500,,,Kaufman
2011-04-01,86,9613620,111786,109875,,,Kaufman
2011-05-01,107,14469278,135227,137000,,,Kaufman
2011-06-01,101,12222733,121017,103150,,,Kaufman
2011-07-01,92,11805710,128323,118600,,,Kaufman
2011-08-01,112,14579606,130175,120000,,,Kaufman
2011-09-01,100,12879550,128796,124000,,,Kaufman
2011-10-01,95,10698416,112615,102000,,,Kaufman
2011-11-01,99,10585220,106921,103625,,,Kaufman
2011-12-01,90,11556232,128403,118750,,,Kaufman
2012-01-01,66,7757002,117530,110490,,,Kaufman
2012-02-01,84,8867540,105566,101500,,,Kaufman
2012-03-01,88,12031149,136718,124250,,,Kaufman
2012-04-01,75,9481892,126425,126990,,,Kaufman
2012-05-01,129,17803898,138015,119990,,,Kaufman
2012-06-01,134,17154239,128017,130000,,,Kaufman
2012-07-01,113,16065531,142173,134500,,,Kaufman
2012-08-01,139,20251234,145692,140495,,,Kaufman
2012-09-01,108,14754326,136614,134050,,,Kaufman
2012-10-01,130,18046338,138818,127850,,,Kaufman
2012-11-01,108,14284933,132268,132397,,,Kaufman
2012-12-01,103,15134631,146938,131000,,,Kaufman
2013-01-01,104,14762653,141949,136250,,,Kaufman
2013-02-01,109,15663697,143704,133000,,,Kaufman
2013-03-01,118,16858611,142870,135200,,,Kaufman
2013-04-01,137,20571451,150157,134000,,,Kaufman
2013-05-01,171,25736008,150503,139900,,,Kaufman
2013-06-01,136,19995105,147023,132150,,,Kaufman
2013-07-01,172,28575075,166134,154250,,,Kaufman
2013-08-01,180,29746060,165256,155543,,,Kaufman
2013-09-01,125,19494022,155952,145799,,,Kaufman
2013-10-01,128,20264586,158317,145500,,,Kaufman
2013-11-01,101,14505026,143614,138000,,,Kaufman
2013-12-01,107,16936092,158281,141500,,,Kaufman
2014-01-01,122,18888871,154827,151050,,,Kaufman
2014-02-01,126,20906448,165924,149950,,,Kaufman
2014-03-01,137,22657039,165380,155000,,,Kaufman
2014-04-01,139,20715880,149035,140000,,,Kaufman
2014-05-01,171,28759795,168186,149999,,,Kaufman
2014-06-01,152,24158173,158935,154250,,,Kaufman
2014-07-01,157,25241454,160774,145000,,,Kaufman
2014-08-01,155,26737305,172499,163000,,,Kaufman
2014-09-01,140,23544680,168176,158750,,,Kaufman
2014-10-01,147,23305502,158541,150000,,,Kaufman
2014-11-01,116,19026716,164023,160000,,,Kaufman
2014-12-01,139,24366303,175297,165000,,,Kaufman
2015-01-01,87,14828721,170445,158170,411.0,3.0,Kaufman
2015-02-01,103,16492211,160119,154990,394.0,2.9,Kaufman
2015-03-01,143,25460264,178044,170000,402.0,2.9,Kaufman
2015-04-01,161,29268555,181792,175000,433.0,3.1,Kaufman
2015-05-01,168,30648257,182430,175000,454.0,3.3,Kaufman
2015-06-01,201,37505909,186597,173900,454.0,3.2,Kaufman
2015-07-01,214,41796390,195310,181212,474.0,3.2,Kaufman
2015-08-01,188,37006885,196845,183500,448.0,3.0,Kaufman
2015-09-01,215,40865438,190072,174900,440.0,2.8,Kaufman
2015-10-01,157,31653954,201618,174900,420.0,2.7,Kaufman
2015-11-01,125,23881100,191049,175000,418.0,2.6,Kaufman
2015-12-01,165,30771618,186495,179900,376.0,2.3,Kaufman
2016-01-01,115,20639612,179475,175000,393.0,2.4,Kaufman
2016-02-01,124,23381843,188563,176950,397.0,2.4,Kaufman
2016-03-01,176,32734740,185993,180450,402.0,2.4,Kaufman
2016-04-01,190,34992313,184170,178900,397.0,2.3,Kaufman
2016-05-01,204,45500663,223042,197950,414.0,2.4,Kaufman
2016-06-01,228,46215173,202698,183450,418.0,2.4,Kaufman
2016-07-01,215,44048810,204878,195900,477.0,2.7,Kaufman
2016-08-01,221,44901268,203173,193962,424.0,2.4,Kaufman
2016-09-01,208,42146796,202629,193950,391.0,2.2,Kaufman
2016-10-01,189,38152394,201865,195000,392.0,2.2,Kaufman
2016-11-01,144,30487421,211718,197200,382.0,2.1,Kaufman
2016-12-01,164,34263978,208927,200995,369.0,2.0,Kaufman
2017-01-01,136,28230376,207576,197572,372.0,2.0,Kaufman
2017-02-01,145,31053606,214163,200000,413.0,2.2,Kaufman
2017-03-01,228,49867750,218718,202750,485.0,2.6,Kaufman
2017-04-01,190,42823262,225386,222160,454.0,2.4,Kaufman
2017-05-01,260,57461801,221007,213464,503.0,2.6,Kaufman
2017-06-01,239,55152234,230762,219990,537.0,2.8,Kaufman
2017-07-01,241,55871017,231830,222000,505.0,2.6,Kaufman
2017-08-01,242,56440539,233225,225000,527.0,2.7,Kaufman
2017-09-01,202,48065745,237949,225675,552.0,2.8,Kaufman
2017-10-01,182,41441246,227699,219004,579.0,2.9,Kaufman
2017-11-01,208,46803909,225019,221250,544.0,2.7,Kaufman
2017-12-01,236,54777848,232110,225000,485.0,2.3,Kaufman
2018-01-01,169,36958363,218689,215000,486.0,2.3,Kaufman
2018-02-01,188,41894123,222841,215450,488.0,2.3,Kaufman
2018-03-01,241,56145379,232968,220900,519.0,2.4,Kaufman
2018-04-01,230,52198728,226951,221184,569.0,2.6,Kaufman
2018-05-01,256,60316333,235611,228050,593.0,2.7,Kaufman
2018-06-01,268,64000825,238809,233500,654.0,2.9,Kaufman
2018-07-01,258,61799076,239531,227000,676.0,3.0,Kaufman
2018-08-01,314,76726459,244352,236500,637.0,2.8,Kaufman
2018-09-01,210,52350967,249290,228250,630.0,2.7,Kaufman
2018-10-01,222,49132685,221318,219000,639.0,2.7,Kaufman
2018-11-01,175,42249999,241429,234000,619.0,2.7,Kaufman
2018-12-01,210,49906654,237651,221248,557.0,2.4,Kaufman
2019-01-01,144,32140174,223196,221000,589.0,2.6,Kaufman
2019-02-01,169,38374502,227068,224000,603.0,2.7,Kaufman
2019-03-01,196,47425807,241968,233995,599.0,2.7,Kaufman
2019-04-01,218,51636341,236864,230808,664.0,3.0,Kaufman
2019-05-01,259,64084750,247431,240000,712.0,3.2,Kaufman
2019-06-01,260,65188013,250723,237495,779.0,3.5,Kaufman
2019-07-01,289,75336642,260680,239000,795.0,3.6,Kaufman
2019-08-01,280,71458761,255210,238975,804.0,3.7,Kaufman
2019-09-01,251,61871917,246502,235000,807.0,3.6,Kaufman
2019-10-01,277,68850806,248559,239900,821.0,3.6,Kaufman
2019-11-01,198,49817056,251601,235000,739.0,3.2,Kaufman
2019-12-01,276,69586025,252123,239392,689.0,2.9,Kaufman
2020-01-01,189,43131551,228209,228990,775.0,3.2,Kaufman
2020-02-01,213,51173591,240252,238500,776.0,3.2,Kaufman
2020-03-01,270,66926722,247877,237052,692.0,2.8,Kaufman
2020-04-01,225,56193198,249748,239000,675.0,2.7,Kaufman
2020-05-01,242,60725150,250930,239950,630.0,2.5,Kaufman
2020-06-01,405,104568744,258194,244900,520.0,2.0,Kaufman
2020-07-01,376,99126555,263634,250000,501.0,1.9,Kaufman
2020-08-01,324,90128966,278176,256000,489.0,1.8,Kaufman
2020-09-01,329,87940805,267297,249900,432.0,1.6,Kaufman
2020-10-01,313,82476509,263503,255425,461.0,1.6,Kaufman
2020-11-01,284,77872524,274199,260990,370.0,1.3,Kaufman
2020-12-01,323,89534050,277195,259500,383.0,1.3,Kaufman
2021-01-01,219,58355541,266464,255900,356.0,1.2,Kaufman
2021-02-01,235,63582511,270564,259900,311.0,1.1,Kaufman
2021-03-01,253,74470365,294349,275000,297.0,1.0,Kaufman
2021-04-01,266,78000348,293234,276950,314.0,1.1,Kaufman
2021-05-01,308,94910082,308150,291082,338.0,1.1,Kaufman
2021-06-01,319,100694824,315658,299950,370.0,1.3,Kaufman
2021-07-01,316,98179584,310695,295500,495.0,1.7,Kaufman
2021-08-01,359,117132509,326274,310000,531.0,1.8,Kaufman
2011-01-01,30,6917849,230595,167500,691.0,19.6,Kerr
2011-02-01,25,4175515,167021,156750,700.0,19.7,Kerr
2011-03-01,28,4738765,169242,133200,755.0,21.2,Kerr
2011-04-01,37,6597460,178310,159500,767.0,21.0,Kerr
2011-05-01,45,7797074,173268,148500,791.0,21.3,Kerr
2011-06-01,44,9773029,222114,173950,802.0,21.2,Kerr
2011-07-01,31,4997788,161219,145000,828.0,22.4,Kerr
2011-08-01,36,6025000,167361,154000,826.0,23.0,Kerr
2011-09-01,43,6539935,152092,131500,778.0,21.7,Kerr
2011-10-01,33,7932357,240374,169000,753.0,21.2,Kerr
2011-11-01,38,6946700,182808,152500,708.0,19.9,Kerr
2011-12-01,30,4311705,143724,144500,662.0,18.9,Kerr
2012-01-01,29,5663159,195281,160000,697.0,20.0,Kerr
2012-02-01,38,6595270,173560,137700,717.0,19.9,Kerr
2012-03-01,42,7587525,180655,139950,755.0,20.3,Kerr
2012-04-01,43,11335242,263610,189000,752.0,20.0,Kerr
2012-05-01,63,12825504,203579,162750,796.0,20.3,Kerr
2012-06-01,39,8691672,222863,179000,801.0,20.7,Kerr
2012-07-01,63,10947278,173766,148500,799.0,19.3,Kerr
2012-08-01,64,12524475,195695,150188,801.0,18.3,Kerr
2012-09-01,40,6384640,159616,130000,755.0,17.4,Kerr
2012-10-01,43,8820221,205121,165000,799.0,18.0,Kerr
2012-11-01,43,9421562,219106,165000,807.0,18.0,Kerr
2012-12-01,35,8711392,248897,158000,729.0,16.1,Kerr
2013-01-01,38,7311675,192412,141000,749.0,16.3,Kerr
2013-02-01,38,7604100,200108,145500,745.0,16.2,Kerr
2013-03-01,52,9827071,188982,141750,727.0,15.6,Kerr
2013-04-01,60,12293125,204885,181750,605.0,12.6,Kerr
2013-05-01,59,11164327,189226,149612,740.0,15.5,Kerr
2013-06-01,52,9417380,181103,167000,699.0,14.3,Kerr
2013-07-01,63,17934505,284675,197500,687.0,14.0,Kerr
2013-08-01,81,17154925,211789,170000,676.0,13.4,Kerr
2013-09-01,56,11351528,202706,162000,640.0,12.4,Kerr
2013-10-01,53,11496060,216907,147900,657.0,12.5,Kerr
2013-11-01,47,8274100,176045,155000,628.0,11.9,Kerr
2013-12-01,38,7874446,207222,183750,602.0,11.3,Kerr
2014-01-01,37,7043060,190353,155000,638.0,12.0,Kerr
2014-02-01,39,9043231,231878,162793,647.0,12.2,Kerr
2014-03-01,59,12194793,206691,145000,660.0,12.3,Kerr
2014-04-01,76,15676246,206266,164000,644.0,11.7,Kerr
